AR_coef,season,LIFE_FORM,geometry,elevation,elev_units,long,lat
-0.0435147250764416,fall,HARDWOOD,-121.144821166992|39.8317375183105,1592.46,meters,-121.144821166992,39.8317375183105
-0.0761391703943308,fall,HARDWOOD,-121.12109375|40.0356864929199,982.81,meters,-121.12109375,40.0356864929199
-0.188781811795935,fall,HARDWOOD,-121.120574951172|39.7761650085449,1257.82,meters,-121.120574951172,39.7761650085449
-0.164152199284076,fall,HARDWOOD,-121.096862792969|40.0357170104981,1109.78,meters,-121.096862792969,40.0357170104981
-0.185691266132405,fall,HARDWOOD,-121.096832275391|40.0171699523926,865.65,meters,-121.096832275391,40.0171699523926
-0.0738499681587564,fall,HARDWOOD,-121.072540283203|39.9430274963379,1137.1,meters,-121.072540283203,39.9430274963379
-0.254646981276807,fall,HARDWOOD,-121.07243347168|39.850341796875,1512.11,meters,-121.07243347168,39.850341796875
-0.130367571404482,fall,HARDWOOD,-121.02424621582|40.1099281311035,1608.59,meters,-121.02424621582,40.1099281311035
-0.0806661107485913,fall,HARDWOOD,-120.975784301758|40.0357475280762,948.63,meters,-120.975784301758,40.0357475280762
-0.0410284478322965,fall,HARDWOOD,-120.975814819336|39.9615859985352,1291.66,meters,-120.975814819336,39.9615859985352
-0.246519480901089,fall,HARDWOOD,-120.975875854492|39.7947654724121,1356.76,meters,-120.975875854492,39.7947654724121
0.0919863481656,fall,HARDWOOD,-120.951538085938|40.0728302001953,1279.54,meters,-120.951538085938,40.0728302001953
-0.241609429658631,fall,HARDWOOD,-120.951568603516|40.0357437133789,1225.27,meters,-120.951568603516,40.0357437133789
0.120520884561083,fall,HARDWOOD,-120.902984619141|40.1284294128418,1144.32,meters,-120.902984619141,40.1284294128418
-0.167397377598687,fall,HARDWOOD,-120.903198242188|39.9986305236817,1362.43,meters,-120.903198242188,39.9986305236817
-0.150405500468212,fall,HARDWOOD,-120.879028320313|39.9800605773926,1335.71,meters,-120.879028320313,39.9800605773926
-0.110043667050706,fall,HARDWOOD,-120.806213378906|40.0541152954101,1421.54,meters,-120.806213378906,40.0541152954101
-0.0173727514064042,fall,HARDWOOD,-120.781585693359|40.1653327941895,1350.37,meters,-120.781585693359,40.1653327941895
0.0120556130488809,fall,HARDWOOD,-120.782104492188|40.0169906616211,1673.05,meters,-120.782104492188,40.0169906616211
-0.207104521614029,fall,HARDWOOD,-120.757690429688|40.072566986084,1432.08,meters,-120.757690429688,40.072566986084
0.0775206638757384,fall,HARDWOOD,-120.758926391602|39.7574234008789,1941.12,meters,-120.758926391602,39.7574234008789
-0.100470347357365,fall,HARDWOOD,-120.733459472656|40.0725021362304,1489.25,meters,-120.733459472656,40.0725021362304
-0.0259922903718009,fall,HARDWOOD,-120.734497070313|39.8315010070801,1577.63,meters,-120.734497070313,39.8315010070801
-0.163378644766256,fall,HARDWOOD,-120.709228515625|40.0724372863769,1485.22,meters,-120.709228515625,40.0724372863769
-0.0448056917468292,fall,HARDWOOD,-120.660659790039|40.090835571289,1682.74,meters,-120.660659790039,40.090835571289
-0.0198910694557527,fall,HARDWOOD,-120.662811279297|39.701560974121,1912.02,meters,-120.662811279297,39.701560974121
0.0348807254764204,fall,HARDWOOD,-120.346954345703|39.9595603942871,1756.23,meters,-120.346954345703,39.9595603942871
-0.170305908171236,fall,CONIFER,-121.487579345703|40.4426727294922,2184.07,meters,-121.487579345703,40.4426727294922
-0.223484116465324,fall,CONIFER,-121.463043212891|40.4242286682129,2019.28,meters,-121.463043212891,40.4242286682129
-0.435322181028733,fall,CONIFER,-121.462921142578|40.4056777954102,1907.7,meters,-121.462921142578,40.4056777954102
-0.155902689642416,fall,CONIFER,-121.462768554688|40.3871269226074,1752.13,meters,-121.462768554688,40.3871269226074
0.0318808005879473,fall,CONIFER,-121.462631225586|40.3685684204101,1718.8,meters,-121.462631225586,40.3685684204101
-0.368963217249851,fall,CONIFER,-121.462493896484|40.3500251770019,1850.73,meters,-121.462493896484,40.3500251770019
-0.273574360025515,fall,CONIFER,-121.438812255859|40.4428901672364,1919.09,meters,-121.438812255859,40.4428901672364
-0.134528086125211,fall,CONIFER,-121.438415527344|40.387222290039,1792.45,meters,-121.438415527344,40.387222290039
-0.0101368504265303,fall,CONIFER,-121.438293457031|40.3686752319336,1666.51,meters,-121.438293457031,40.3686752319336
-0.364197709111935,fall,CONIFER,-121.438140869141|40.3501205444336,1717.45,meters,-121.438140869141,40.3501205444336
-0.197727174669581,fall,CONIFER,-121.436950683594|40.1831932067871,1918.34,meters,-121.436950683594,40.1831932067871
-0.480198015336074,fall,CONIFER,-121.436828613281|40.1646461486816,1832.42,meters,-121.436828613281,40.1646461486816
-0.110741223634906,fall,CONIFER,-121.414306640625|40.4244422912598,2120.31,meters,-121.414306640625,40.4244422912598
-0.344924850513926,fall,CONIFER,-121.414184570313|40.4058799743652,2074.8,meters,-121.414184570313,40.4058799743652
-0.121189725087882,fall,CONIFER,-121.4140625|40.387321472168,1799.62,meters,-121.4140625,40.387321472168
0.0390150099628746,fall,CONIFER,-121.413940429688|40.3687744140625,1674.1,meters,-121.413940429688,40.3687744140625
-0.141995638996363,fall,CONIFER,-121.413818359375|40.3502311706543,1720.19,meters,-121.413818359375,40.3502311706543
-0.277661433015854,fall,CONIFER,-121.412689208984|40.183292388916,1803.89,meters,-121.412689208984,40.183292388916
-0.46238283990436,fall,CONIFER,-121.412551879883|40.1647415161133,1918.91,meters,-121.412551879883,40.1647415161133
-0.247024217704306,fall,CONIFER,-121.411437988281|39.997859954834,1879.07,meters,-121.411437988281,39.997859954834
-0.162910344515478,fall,CONIFER,-121.411056518555|39.9422416687011,1424.13,meters,-121.411056518555,39.9422416687011
-0.0813804545722624,fall,CONIFER,-121.41081237793|39.9051704406738,1328.53,meters,-121.41081237793,39.9051704406738
-0.113844761128273,fall,CONIFER,-121.410690307617|39.8866386413574,1358.03,meters,-121.410690307617,39.8866386413574
-0.128981471599725,fall,CONIFER,-121.390060424805|40.4430732727051,1733.7,meters,-121.390060424805,40.4430732727051
-0.0175025169332603,fall,CONIFER,-121.389938354492|40.4245262145996,1908.51,meters,-121.389938354492,40.4245262145996
-0.0936024263691144,fall,CONIFER,-121.389831542969|40.4059753417968,1872.88,meters,-121.389831542969,40.4059753417968
0.0545086562722812,fall,CONIFER,-121.389587402344|40.3688774108886,1609.79,meters,-121.389587402344,40.3688774108886
-0.192653115944855,fall,CONIFER,-121.389465332031|40.3503112792968,1671.82,meters,-121.389465332031,40.3503112792968
-0.0637178628945671,fall,CONIFER,-121.388519287109|40.2019348144531,2184.75,meters,-121.388519287109,40.2019348144531
-0.230397351037836,fall,CONIFER,-121.388397216797|40.1833839416504,1976.72,meters,-121.388397216797,40.1833839416504
-0.255536634473813,fall,CONIFER,-121.388290405273|40.1648406982421,1807.81,meters,-121.388290405273,40.1648406982421
-0.150264181249967,fall,CONIFER,-121.388061523438|40.1277503967285,2048.7,meters,-121.388061523438,40.1277503967285
-0.378033973872913,fall,CONIFER,-121.387466430664|40.035041809082,1751.74,meters,-121.387466430664,40.035041809082
-0.0320281238027671,fall,CONIFER,-121.387237548828|39.9979591369629,1788.38,meters,-121.387237548828,39.9979591369629
0.0766905732681932,fall,CONIFER,-121.387115478516|39.9794158935547,1642.69,meters,-121.387115478516,39.9794158935547
-0.169485733476334,fall,CONIFER,-121.386993408203|39.9608840942383,1653.27,meters,-121.386993408203,39.9608840942383
-0.101171286312882,fall,CONIFER,-121.386871337891|39.9423370361328,1393.37,meters,-121.386871337891,39.9423370361328
0.0413578611577387,fall,CONIFER,-121.386764526367|39.9238090515137,1333.47,meters,-121.386764526367,39.9238090515137
-0.132782732363072,fall,CONIFER,-121.386657714844|39.9052696228027,1348.07,meters,-121.386657714844,39.9052696228027
-0.223029871741982,fall,CONIFER,-121.386535644531|39.8867301940918,1116.78,meters,-121.386535644531,39.8867301940918
-0.1907682677505,fall,CONIFER,-121.365692138672|40.4431686401367,1814.44,meters,-121.365692138672,40.4431686401367
-0.097441415931222,fall,CONIFER,-121.365356445313|40.3875122070313,1785.54,meters,-121.365356445313,40.3875122070313
0.035950425187983,fall,CONIFER,-121.365234375|40.3689575195313,1581.77,meters,-121.365234375,40.3689575195313
-0.181701112060549,fall,CONIFER,-121.365127563477|40.3504066467285,1590.34,meters,-121.365127563477,40.3504066467285
-0.106273192507867,fall,CONIFER,-121.365020751953|40.3318595886231,1816.18,meters,-121.365020751953,40.3318595886231
-0.220061658467135,fall,CONIFER,-121.364013671875|40.1649246215821,1745.05,meters,-121.364013671875,40.1649246215821
-0.380106577908793,fall,CONIFER,-121.363906860352|40.1463851928711,1722.81,meters,-121.363906860352,40.1463851928711
-0.130825091808175,fall,CONIFER,-121.363800048828|40.1278457641602,1933.25,meters,-121.363800048828,40.1278457641602
-0.186176209228714,fall,CONIFER,-121.363586425781|40.0907554626465,1914,meters,-121.363586425781,40.0907554626465
-0.163220890929059,fall,CONIFER,-121.363464355469|40.072208404541,1956.81,meters,-121.363464355469,40.072208404541
-0.271550755374032,fall,CONIFER,-121.363357543945|40.0536651611329,1843.07,meters,-121.363357543945,40.0536651611329
-0.0225651312707566,fall,CONIFER,-121.363250732422|40.0351219177246,1622.86,meters,-121.363250732422,40.0351219177246
-0.105759105348593,fall,CONIFER,-121.363128662109|40.0165901184082,1709.44,meters,-121.363128662109,40.0165901184082
-0.0441958720535963,fall,CONIFER,-121.363037109375|39.998046875,1843.91,meters,-121.363037109375,39.998046875
-0.210194914174119,fall,CONIFER,-121.362808227539|39.9609642028809,1647.27,meters,-121.362808227539,39.9609642028809
0.00993047408621248,fall,CONIFER,-121.362579345703|39.9238891601562,1100.21,meters,-121.362579345703,39.9238891601562
-0.0906102174397597,fall,CONIFER,-121.362487792969|39.905345916748,695.29,meters,-121.362487792969,39.905345916748
0.0403341042991095,fall,CONIFER,-121.341201782227|40.4246978759765,1592.84,meters,-121.341201782227,40.4246978759765
-0.0286814354306389,fall,CONIFER,-121.341094970703|40.4061431884766,1992.96,meters,-121.341094970703,40.4061431884766
0.044173047740089,fall,CONIFER,-121.340881347656|40.3690452575684,1657.11,meters,-121.340881347656,40.3690452575684
-0.100602549352298,fall,CONIFER,-121.340789794922|40.3504905700683,1542.42,meters,-121.340789794922,40.3504905700683
-0.116726703986767,fall,CONIFER,-121.340682983398|40.3319358825683,1815.77,meters,-121.340682983398,40.3319358825683
-0.0641073417660188,fall,CONIFER,-121.340576171875|40.3133811950684,1772.65,meters,-121.340576171875,40.3133811950684
-0.32918916535063,fall,CONIFER,-121.340484619141|40.2948417663574,1704.06,meters,-121.340484619141,40.2948417663574
-0.120162780084406,fall,CONIFER,-121.340362548828|40.2762908935547,1543.26,meters,-121.340362548828,40.2762908935547
0.00153649565911831,fall,CONIFER,-121.34016418457|40.2391929626465,1657.81,meters,-121.34016418457,40.2391929626465
-0.0040625999806629,fall,CONIFER,-121.340057373047|40.2206497192383,1872.16,meters,-121.340057373047,40.2206497192383
-0.0424848028248063,fall,CONIFER,-121.339965820313|40.2021064758301,1931.26,meters,-121.339965820313,40.2021064758301
-0.200644515570609,fall,CONIFER,-121.33984375|40.1835556030273,1572.76,meters,-121.33984375,40.1835556030273
-0.255355347583819,fall,CONIFER,-121.339752197266|40.1650009155273,1756.21,meters,-121.339752197266,40.1650009155273
-0.240248692466162,fall,CONIFER,-121.339645385742|40.1464614868164,1822.44,meters,-121.339645385742,40.1464614868164
-0.126068386574574,fall,CONIFER,-121.339538574219|40.1279258728028,1824.12,meters,-121.339538574219,40.1279258728028
-0.195380256757311,fall,CONIFER,-121.339447021484|40.1093788146973,1861.42,meters,-121.339447021484,40.1093788146973
-0.127616975777107,fall,CONIFER,-121.339340209961|40.0908355712891,1829.2,meters,-121.339340209961,40.0908355712891
-0.104952789680705,fall,CONIFER,-121.339233398438|40.0722885131836,1585.63,meters,-121.339233398438,40.0722885131836
-0.118935361068048,fall,CONIFER,-121.339141845703|40.0537452697754,1971.91,meters,-121.339141845703,40.0537452697754
-0.0980345708006935,fall,CONIFER,-121.338928222656|40.0166664123535,1866.26,meters,-121.338928222656,40.0166664123535
0.0811354713113218,fall,CONIFER,-121.338714599609|39.9795951843262,1831.86,meters,-121.338714599609,39.9795951843262
-0.193068111327547,fall,CONIFER,-121.338623046875|39.9610481262207,1669.96,meters,-121.338623046875,39.9610481262207
0.00738269330559549,fall,CONIFER,-121.338409423828|39.9239692687989,1439.65,meters,-121.338409423828,39.9239692687989
-0.0323362161384796,fall,CONIFER,-121.338317871094|39.9054336547852,638.28,meters,-121.338317871094,39.9054336547852
-0.259947600552772,fall,CONIFER,-121.33821105957|39.8868980407715,1437.33,meters,-121.33821105957,39.8868980407715
-0.0421194627577272,fall,CONIFER,-121.338104248047|39.8683624267578,1405.76,meters,-121.338104248047,39.8683624267578
0.0477298646068494,fall,CONIFER,-121.316833496094|40.4247665405273,2073.95,meters,-121.316833496094,40.4247665405273
-0.257003923765225,fall,CONIFER,-121.316741943359|40.4062194824219,1562.92,meters,-121.316741943359,40.4062194824219
0.0245052657078737,fall,CONIFER,-121.316635131836|40.3876647949219,1560.15,meters,-121.316635131836,40.3876647949219
0.0105082795438683,fall,CONIFER,-121.316528320313|40.3691177368164,1553.03,meters,-121.316528320313,40.3691177368164
-0.0523782041196825,fall,CONIFER,-121.316345214844|40.3320159912109,1638.83,meters,-121.316345214844,40.3320159912109
-0.286974604817156,fall,CONIFER,-121.316162109375|40.2949142456054,1811.33,meters,-121.316162109375,40.2949142456054
-0.157889312551115,fall,CONIFER,-121.315963745117|40.2578201293946,1511.02,meters,-121.315963745117,40.2578201293946
-0.059611321722277,fall,CONIFER,-121.315765380859|40.2207221984864,1599.78,meters,-121.315765380859,40.2207221984864
-0.0423587879257227,fall,CONIFER,-121.315673828125|40.2021789550782,1708.66,meters,-121.315673828125,40.2021789550782
-0.174842869416099,fall,CONIFER,-121.315582275391|40.1836357116699,1563.99,meters,-121.315582275391,40.1836357116699
-0.126293478804981,fall,CONIFER,-121.315490722656|40.1650848388672,1551.17,meters,-121.315490722656,40.1650848388672
-0.174135045553475,fall,CONIFER,-121.315399169922|40.146541595459,1638.52,meters,-121.315399169922,40.146541595459
-0.161971139874253,fall,CONIFER,-121.315292358398|40.1279945373535,1736.63,meters,-121.315292358398,40.1279945373535
-0.0978224692431385,fall,CONIFER,-121.315200805664|40.1094589233399,1768.32,meters,-121.315200805664,40.1094589233399
-0.0487886058167889,fall,CONIFER,-121.315093994141|40.0909042358398,1681.82,meters,-121.315093994141,40.0909042358398
-0.115317038430131,fall,CONIFER,-121.315002441406|40.0723686218262,1847.35,meters,-121.315002441406,40.0723686218262
-0.138825254907683,fall,CONIFER,-121.314910888672|40.0538215637207,1938.54,meters,-121.314910888672,40.0538215637207
0.00742798863648622,fall,CONIFER,-121.314819335938|40.0352783203125,1503.27,meters,-121.314819335938,40.0352783203125
-0.12404943963162,fall,CONIFER,-121.314636230469|39.9981994628906,1881.93,meters,-121.314636230469,39.9981994628906
-0.00741827441157399,fall,CONIFER,-121.314239501953|39.9240493774414,638.96,meters,-121.314239501953,39.9240493774414
-0.0616949412613832,fall,CONIFER,-121.314056396484|39.8869781494141,1536.99,meters,-121.314056396484,39.8869781494141
-0.0414282597703911,fall,CONIFER,-121.31396484375|39.8684272766113,1098.83,meters,-121.31396484375,39.8684272766113
-0.133770832679395,fall,CONIFER,-121.313781738281|39.8313598632813,1617.74,meters,-121.313781738281,39.8313598632813
-0.127797560572672,fall,CONIFER,-121.313674926758|39.8128356933593,1544.61,meters,-121.313674926758,39.8128356933593
-0.0258815242330105,fall,CONIFER,-121.292541503906|40.4433937072753,2152.99,meters,-121.292541503906,40.4433937072753
-0.00158152702040222,fall,CONIFER,-121.292449951172|40.42484664917,2147.19,meters,-121.292449951172,40.42484664917
-0.398244541662727,fall,CONIFER,-121.292358398438|40.4062881469726,1910.23,meters,-121.292358398438,40.4062881469726
-0.00878999612694856,fall,CONIFER,-121.292282104492|40.3877334594726,1635.86,meters,-121.292282104492,40.3877334594726
0.0256786141059316,fall,CONIFER,-121.292190551758|40.3691825866699,1607.75,meters,-121.292190551758,40.3691825866699
-0.0391100676503334,fall,CONIFER,-121.292098999023|40.3506317138672,1538.91,meters,-121.292098999023,40.3506317138672
0.0201661154031307,fall,CONIFER,-121.292022705078|40.3320846557617,1481.01,meters,-121.292022705078,40.3320846557617
0.00832739995553762,fall,CONIFER,-121.291931152344|40.3135414123535,1483.52,meters,-121.291931152344,40.3135414123535
-0.0598711426216472,fall,CONIFER,-121.291748046875|40.2764320373535,1737.05,meters,-121.291748046875,40.2764320373535
0.00577660355029519,fall,CONIFER,-121.291656494141|40.2578887939454,1478.14,meters,-121.291656494141,40.2578887939454
-0.0806453259077515,fall,CONIFER,-121.291564941406|40.2393417358398,1477.47,meters,-121.291564941406,40.2393417358398
-0.000858074561698091,fall,CONIFER,-121.291473388672|40.2207984924316,1507.68,meters,-121.291473388672,40.2207984924316
-0.000442519902623052,fall,CONIFER,-121.291381835938|40.2022552490234,1538.77,meters,-121.291381835938,40.2022552490234
-0.118096303173163,fall,CONIFER,-121.291305541992|40.1837005615235,1666.5,meters,-121.291305541992,40.1837005615235
-0.365186384092839,fall,CONIFER,-121.291137695313|40.1466102600097,1444.73,meters,-121.291137695313,40.1466102600097
-0.151279736334661,fall,CONIFER,-121.291046142578|40.1280708312988,1564.77,meters,-121.291046142578,40.1280708312988
-0.116050890571602,fall,CONIFER,-121.290679931641|40.0539016723633,1736.9,meters,-121.290679931641,40.0539016723633
-0.131568870888021,fall,CONIFER,-121.290588378906|40.0353546142578,1551.15,meters,-121.290588378906,40.0353546142578
-0.202228726569391,fall,CONIFER,-121.290512084961|40.0168075561524,972.29,meters,-121.290512084961,40.0168075561524
-0.186671028445374,fall,CONIFER,-121.290161132813|39.9426574707031,1292,meters,-121.290161132813,39.9426574707031
0.016569549171188,fall,CONIFER,-121.289978027344|39.9055786132813,1235.55,meters,-121.289978027344,39.9055786132813
-0.0225426735258392,fall,CONIFER,-121.289901733398|39.8870391845703,1409.36,meters,-121.289901733398,39.8870391845703
-0.0655465848490361,fall,CONIFER,-121.28955078125|39.8128967285157,1584.06,meters,-121.28955078125,39.8128967285157
0.076773882310827,fall,CONIFER,-121.289459228516|39.7943649291992,1229.09,meters,-121.289459228516,39.7943649291992
0.0299265465140684,fall,CONIFER,-121.268096923828|40.4249038696289,2064.73,meters,-121.268096923828,40.4249038696289
-0.417145223458031,fall,CONIFER,-121.268005371094|40.4063529968262,1835.83,meters,-121.268005371094,40.4063529968262
-0.0394796249022691,fall,CONIFER,-121.267837524414|40.3692512512207,1592.73,meters,-121.267837524414,40.3692512512207
-0.0883784538603009,fall,CONIFER,-121.267761230469|40.350700378418,1553.35,meters,-121.267761230469,40.350700378418
-0.0160078510697717,fall,CONIFER,-121.267669677734|40.3321495056152,1461.14,meters,-121.267669677734,40.3321495056152
-0.186119588790484,fall,CONIFER,-121.267517089844|40.295051574707,1421.42,meters,-121.267517089844,40.295051574707
-0.043514154742775,fall,CONIFER,-121.267425537109|40.2765083312988,1428.69,meters,-121.267425537109,40.2765083312988
-0.261461556485638,fall,CONIFER,-121.267272949219|40.239402770996,1450.35,meters,-121.267272949219,40.239402770996
-0.0182098140155625,fall,CONIFER,-121.267181396484|40.2208633422852,1456.19,meters,-121.267181396484,40.2208633422852
-0.102834743220332,fall,CONIFER,-121.267120361328|40.2023162841797,1458.11,meters,-121.267120361328,40.2023162841797
-0.0939569141590697,fall,CONIFER,-121.267028808594|40.1837615966798,1471.4,meters,-121.267028808594,40.1837615966798
-0.147254892371533,fall,CONIFER,-121.266784667969|40.1281356811523,1345.61,meters,-121.266784667969,40.1281356811523
-0.292805113145018,fall,CONIFER,-121.266708374023|40.1095886230469,1589.94,meters,-121.266708374023,40.1095886230469
-0.177972193941024,fall,CONIFER,-121.266540527344|40.0725021362305,1346.54,meters,-121.266540527344,40.0725021362305
-0.166703083404047,fall,CONIFER,-121.266220092773|39.9983367919922,845.74,meters,-121.266220092773,39.9983367919922
-0.076082555889979,fall,CONIFER,-121.266052246094|39.9612617492676,921.94,meters,-121.266052246094,39.9612617492676
0.0299641267856805,fall,CONIFER,-121.265899658203|39.9241828918457,1182.68,meters,-121.265899658203,39.9241828918457
-0.0663253198289375,fall,CONIFER,-121.265823364258|39.9056434631348,1539.95,meters,-121.265823364258,39.9056434631348
-0.118691800610582,fall,CONIFER,-121.265747070313|39.8871040344238,1414.68,meters,-121.265747070313,39.8871040344238
-0.0945554010546355,fall,CONIFER,-121.265655517578|39.8685646057129,1685.76,meters,-121.265655517578,39.8685646057129
-0.0923297716357543,fall,CONIFER,-121.265579223633|39.8500328063965,1621.15,meters,-121.265579223633,39.8500328063965
-0.0286788412110086,fall,CONIFER,-121.265502929688|39.8315010070801,1445.05,meters,-121.265502929688,39.8315010070801
-0.0733825065263449,fall,CONIFER,-121.265411376953|39.8129615783691,1356.88,meters,-121.265411376953,39.8129615783691
0.110068800508887,fall,CONIFER,-121.265350341797|39.7944259643554,1480.03,meters,-121.265350341797,39.7944259643554
-0.264173712453784,fall,CONIFER,-121.265258789063|39.7758979797363,1225.56,meters,-121.265258789063,39.7758979797363
-0.14643750825449,fall,CONIFER,-121.265182495117|39.7573623657227,1091.4,meters,-121.265182495117,39.7573623657227
-0.212020390759599,fall,CONIFER,-121.243637084961|40.4064178466797,1966.43,meters,-121.243637084961,40.4064178466797
-0.171409332439112,fall,CONIFER,-121.243560791016|40.3878631591796,1725.36,meters,-121.243560791016,40.3878631591796
-0.100253277855401,fall,CONIFER,-121.243499755859|40.369312286377,1573.73,meters,-121.243499755859,40.369312286377
0.0575696232210027,fall,CONIFER,-121.243347167969|40.3322143554687,1432.63,meters,-121.243347167969,40.3322143554687
-0.0208913871487359,fall,CONIFER,-121.243270874023|40.313663482666,1389.97,meters,-121.243270874023,40.313663482666
-0.242344776843953,fall,CONIFER,-121.243194580078|40.2951126098633,1383.25,meters,-121.243194580078,40.2951126098633
-0.000216789862212173,fall,CONIFER,-121.242904663086|40.2209167480469,1408.37,meters,-121.242904663086,40.2209167480469
-0.248737329566954,fall,CONIFER,-121.242828369141|40.2023696899415,1395.28,meters,-121.242828369141,40.2023696899415
0.00890988264434175,fall,CONIFER,-121.242752075195|40.1838188171387,1409.97,meters,-121.242752075195,40.1838188171387
-0.0560194378192632,fall,CONIFER,-121.24267578125|40.165283203125,1536.22,meters,-121.24267578125,40.165283203125
-0.128398500342778,fall,CONIFER,-121.242523193359|40.1281929016114,1369.79,meters,-121.242523193359,40.1281929016114
-0.29479222524355,fall,CONIFER,-121.242462158203|40.1096458435059,1387.8,meters,-121.242462158203,40.1096458435059
-0.152261160130908,fall,CONIFER,-121.242385864258|40.0911026000977,1265.97,meters,-121.242385864258,40.0911026000977
-0.172016794418818,fall,CONIFER,-121.242309570313|40.072566986084,1383.82,meters,-121.242309570313,40.072566986084
-0.0414701456479229,fall,CONIFER,-121.242095947266|40.0169334411621,838.74,meters,-121.242095947266,40.0169334411621
-0.197551742679578,fall,CONIFER,-121.24201965332|39.9984016418457,986.48,meters,-121.24201965332,39.9984016418457
-0.115943605084637,fall,CONIFER,-121.241577148438|39.88716506958,1657.18,meters,-121.241577148438,39.88716506958
-0.135055805681011,fall,CONIFER,-121.241516113281|39.8686256408691,1577.61,meters,-121.241516113281,39.8686256408691
-0.106808739493198,fall,CONIFER,-121.241439819336|39.8500900268555,1754.09,meters,-121.241439819336,39.8500900268555
0.00750155091418629,fall,CONIFER,-121.241363525391|39.831558227539,1554.66,meters,-121.241363525391,39.831558227539
-0.0861010190189883,fall,CONIFER,-121.241287231445|39.8130187988281,1533.93,meters,-121.241287231445,39.8130187988281
0.106382927905671,fall,CONIFER,-121.2412109375|39.794490814209,1504.15,meters,-121.2412109375,39.794490814209
-0.280185241953569,fall,CONIFER,-121.241149902344|39.7759513854981,1512.62,meters,-121.241149902344,39.7759513854981
-0.0897542582935941,fall,CONIFER,-121.241073608398|39.7574234008789,1293.67,meters,-121.241073608398,39.7574234008789
-0.145430887044734,fall,CONIFER,-121.21940612793|40.4435768127441,2111.99,meters,-121.21940612793,40.4435768127441
-0.245387898452463,fall,CONIFER,-121.219268798828|40.4064712524414,1948.62,meters,-121.219268798828,40.4064712524414
-0.119421719161546,fall,CONIFER,-121.219146728516|40.3693656921387,1696.37,meters,-121.219146728516,40.3693656921387
-0.20500163953673,fall,CONIFER,-121.219085693359|40.3508110046387,1373.23,meters,-121.219085693359,40.3508110046387
-0.0122748612156808,fall,CONIFER,-121.219009399414|40.3322639465332,1376.19,meters,-121.219009399414,40.3322639465332
0.0385413093547257,fall,CONIFER,-121.218612670898|40.2209777832031,1378.7,meters,-121.218612670898,40.2209777832031
-0.070663750168077,fall,CONIFER,-121.218475341797|40.1838798522949,1576.92,meters,-121.218475341797,40.1838798522949
-0.0494379220251503,fall,CONIFER,-121.218414306641|40.1653327941895,1559.23,meters,-121.218414306641,40.1653327941895
-0.408605610281162,fall,CONIFER,-121.218353271484|40.1467933654785,1471.08,meters,-121.218353271484,40.1467933654785
-0.0745770835156678,fall,CONIFER,-121.218276977539|40.128246307373,1462.05,meters,-121.218276977539,40.128246307373
-0.0619003492883366,fall,CONIFER,-121.218215942383|40.1096992492675,1228.35,meters,-121.218215942383,40.1096992492675
-0.195995588614793,fall,CONIFER,-121.218139648438|40.0911560058593,1109.77,meters,-121.218139648438,40.0911560058593
-0.15657814681213,fall,CONIFER,-121.218078613281|40.0726089477539,1231.28,meters,-121.218078613281,40.0726089477539
