LIFE_FORM,AR_coef,geometry,elevation,elev_units,long,lat
HARDWOOD,-0.200162683187307,-121.12109375|40.0356864929199,982.81,meters,-121.12109375,40.0356864929199
HARDWOOD,-0.418048770802386,-121.120574951172|39.7761650085449,1257.82,meters,-121.120574951172,39.7761650085449
HARDWOOD,-0.23823904241046,-121.096862792969|40.0357170104981,1109.78,meters,-121.096862792969,40.0357170104981
HARDWOOD,-0.143274919143337,-121.096832275391|40.0171699523926,865.65,meters,-121.096832275391,40.0171699523926
HARDWOOD,-0.292141827617457,-121.072540283203|39.9430274963379,1137.1,meters,-121.072540283203,39.9430274963379
HARDWOOD,-0.80419179096805,-121.07243347168|39.850341796875,1512.11,meters,-121.07243347168,39.850341796875
HARDWOOD,-0.685569118735388,-121.02424621582|40.1099281311035,1608.59,meters,-121.02424621582,40.1099281311035
HARDWOOD,-0.335360786841285,-120.975784301758|40.0357475280762,948.63,meters,-120.975784301758,40.0357475280762
HARDWOOD,-0.132084147626504,-120.975814819336|39.9615859985352,1291.66,meters,-120.975814819336,39.9615859985352
HARDWOOD,-0.231307137963143,-120.975875854492|39.7947654724121,1356.76,meters,-120.975875854492,39.7947654724121
HARDWOOD,-0.0438891072176968,-120.951538085938|40.0728302001953,1279.54,meters,-120.951538085938,40.0728302001953
HARDWOOD,-0.503950158773651,-120.951568603516|40.0357437133789,1225.27,meters,-120.951568603516,40.0357437133789
HARDWOOD,0.0881664191798743,-120.902984619141|40.1284294128418,1144.32,meters,-120.902984619141,40.1284294128418
HARDWOOD,-0.532764186815127,-120.903198242188|39.9986305236817,1362.43,meters,-120.903198242188,39.9986305236817
HARDWOOD,-0.58886709549721,-120.879028320313|39.9800605773926,1335.71,meters,-120.879028320313,39.9800605773926
HARDWOOD,-0.5398979730156,-120.806213378906|40.0541152954101,1421.54,meters,-120.806213378906,40.0541152954101
HARDWOOD,-0.337517162241822,-120.781585693359|40.1653327941895,1350.37,meters,-120.781585693359,40.1653327941895
HARDWOOD,0.0722526113064743,-120.782104492188|40.0169906616211,1673.05,meters,-120.782104492188,40.0169906616211
HARDWOOD,-0.604911263916097,-120.757690429688|40.072566986084,1432.08,meters,-120.757690429688,40.072566986084
HARDWOOD,0.0171183158119942,-120.758926391602|39.7574234008789,1941.12,meters,-120.758926391602,39.7574234008789
HARDWOOD,-0.146754357478392,-120.733459472656|40.0725021362304,1489.25,meters,-120.733459472656,40.0725021362304
HARDWOOD,-0.112148735899404,-120.734497070313|39.8315010070801,1577.63,meters,-120.734497070313,39.8315010070801
HARDWOOD,-0.609662199694823,-120.709228515625|40.0724372863769,1485.22,meters,-120.709228515625,40.0724372863769
HARDWOOD,-0.122164203101834,-120.660659790039|40.090835571289,1682.74,meters,-120.660659790039,40.090835571289
HARDWOOD,-0.258414807354663,-120.662811279297|39.701560974121,1912.02,meters,-120.662811279297,39.701560974121
HARDWOOD,0.0329693464427868,-120.346954345703|39.9595603942871,1756.23,meters,-120.346954345703,39.9595603942871
CONIFER,-0.39101027285884,-121.487579345703|40.4426727294922,2184.07,meters,-121.487579345703,40.4426727294922
CONIFER,-0.464327307560048,-121.463043212891|40.4242286682129,2019.28,meters,-121.463043212891,40.4242286682129
CONIFER,-0.678362098057531,-121.462921142578|40.4056777954102,1907.7,meters,-121.462921142578,40.4056777954102
CONIFER,-0.494392462506327,-121.462768554688|40.3871269226074,1752.13,meters,-121.462768554688,40.3871269226074
CONIFER,-0.0418987761543762,-121.462631225586|40.3685684204101,1718.8,meters,-121.462631225586,40.3685684204101
CONIFER,-0.456268778108173,-121.462493896484|40.3500251770019,1850.73,meters,-121.462493896484,40.3500251770019
CONIFER,-0.464686046735044,-121.438812255859|40.4428901672364,1919.09,meters,-121.438812255859,40.4428901672364
CONIFER,-0.552790888726282,-121.438415527344|40.387222290039,1792.45,meters,-121.438415527344,40.387222290039
CONIFER,-0.250312345214095,-121.438293457031|40.3686752319336,1666.51,meters,-121.438293457031,40.3686752319336
CONIFER,-0.550747735964313,-121.438140869141|40.3501205444336,1717.45,meters,-121.438140869141,40.3501205444336
CONIFER,-0.640833623095332,-121.436950683594|40.1831932067871,1918.34,meters,-121.436950683594,40.1831932067871
CONIFER,-1.32766217692741,-121.436828613281|40.1646461486816,1832.42,meters,-121.436828613281,40.1646461486816
CONIFER,-0.222534692610879,-121.414306640625|40.4244422912598,2120.31,meters,-121.414306640625,40.4244422912598
CONIFER,-0.633235550975899,-121.414184570313|40.4058799743652,2074.8,meters,-121.414184570313,40.4058799743652
CONIFER,-0.49261965229896,-121.4140625|40.387321472168,1799.62,meters,-121.4140625,40.387321472168
CONIFER,0.173543575586212,-121.413940429688|40.3687744140625,1674.1,meters,-121.413940429688,40.3687744140625
CONIFER,-0.089169594312436,-121.413818359375|40.3502311706543,1720.19,meters,-121.413818359375,40.3502311706543
CONIFER,-0.687527561036939,-121.412689208984|40.183292388916,1803.89,meters,-121.412689208984,40.183292388916
CONIFER,-1.13183774918819,-121.412551879883|40.1647415161133,1918.91,meters,-121.412551879883,40.1647415161133
CONIFER,-0.731174296653577,-121.411437988281|39.997859954834,1879.07,meters,-121.411437988281,39.997859954834
CONIFER,-0.75703776762077,-121.411056518555|39.9422416687011,1424.13,meters,-121.411056518555,39.9422416687011
CONIFER,-0.209538263063575,-121.41081237793|39.9051704406738,1328.53,meters,-121.41081237793,39.9051704406738
CONIFER,-0.607917690493749,-121.410690307617|39.8866386413574,1358.03,meters,-121.410690307617,39.8866386413574
CONIFER,-0.508023828155136,-121.390060424805|40.4430732727051,1733.7,meters,-121.390060424805,40.4430732727051
CONIFER,-0.173437471080356,-121.389938354492|40.4245262145996,1908.51,meters,-121.389938354492,40.4245262145996
CONIFER,0.00753673294790024,-121.389831542969|40.4059753417968,1872.88,meters,-121.389831542969,40.4059753417968
CONIFER,0.130931632627994,-121.389587402344|40.3688774108886,1609.79,meters,-121.389587402344,40.3688774108886
CONIFER,-0.407145284039266,-121.389465332031|40.3503112792968,1671.82,meters,-121.389465332031,40.3503112792968
CONIFER,-0.0879381520237553,-121.388519287109|40.2019348144531,2184.75,meters,-121.388519287109,40.2019348144531
CONIFER,-0.733243514553753,-121.388397216797|40.1833839416504,1976.72,meters,-121.388397216797,40.1833839416504
CONIFER,-0.962340544223486,-121.388290405273|40.1648406982421,1807.81,meters,-121.388290405273,40.1648406982421
CONIFER,-0.577925698192948,-121.388061523438|40.1277503967285,2048.7,meters,-121.388061523438,40.1277503967285
CONIFER,-1.43869509770444,-121.387466430664|40.035041809082,1751.74,meters,-121.387466430664,40.035041809082
CONIFER,-0.459279918964906,-121.387237548828|39.9979591369629,1788.38,meters,-121.387237548828,39.9979591369629
CONIFER,-0.014129650756146,-121.387115478516|39.9794158935547,1642.69,meters,-121.387115478516,39.9794158935547
CONIFER,-0.691448600356643,-121.386993408203|39.9608840942383,1653.27,meters,-121.386993408203,39.9608840942383
CONIFER,-0.648401822561339,-121.386871337891|39.9423370361328,1393.37,meters,-121.386871337891,39.9423370361328
CONIFER,-0.227809071281281,-121.386764526367|39.9238090515137,1333.47,meters,-121.386764526367,39.9238090515137
CONIFER,-0.212281491535814,-121.386657714844|39.9052696228027,1348.07,meters,-121.386657714844,39.9052696228027
CONIFER,-0.698283217476282,-121.386535644531|39.8867301940918,1116.78,meters,-121.386535644531,39.8867301940918
CONIFER,-0.468751444660139,-121.365692138672|40.4431686401367,1814.44,meters,-121.365692138672,40.4431686401367
CONIFER,-0.402367823157896,-121.365356445313|40.3875122070313,1785.54,meters,-121.365356445313,40.3875122070313
CONIFER,0.239687073862975,-121.365234375|40.3689575195313,1581.77,meters,-121.365234375,40.3689575195313
CONIFER,-0.26969350826551,-121.365127563477|40.3504066467285,1590.34,meters,-121.365127563477,40.3504066467285
CONIFER,-0.40746524384333,-121.365020751953|40.3318595886231,1816.18,meters,-121.365020751953,40.3318595886231
CONIFER,-0.727130261684869,-121.364013671875|40.1649246215821,1745.05,meters,-121.364013671875,40.1649246215821
CONIFER,-0.976456505541457,-121.363906860352|40.1463851928711,1722.81,meters,-121.363906860352,40.1463851928711
CONIFER,-0.522690522002631,-121.363800048828|40.1278457641602,1933.25,meters,-121.363800048828,40.1278457641602
CONIFER,-1.17658330522433,-121.363586425781|40.0907554626465,1914,meters,-121.363586425781,40.0907554626465
CONIFER,-0.592417018794541,-121.363464355469|40.072208404541,1956.81,meters,-121.363464355469,40.072208404541
CONIFER,-0.764512153391578,-121.363357543945|40.0536651611329,1843.07,meters,-121.363357543945,40.0536651611329
CONIFER,-0.139128243848877,-121.363250732422|40.0351219177246,1622.86,meters,-121.363250732422,40.0351219177246
CONIFER,-0.618435582273598,-121.363128662109|40.0165901184082,1709.44,meters,-121.363128662109,40.0165901184082
CONIFER,-0.607391695226565,-121.363037109375|39.998046875,1843.91,meters,-121.363037109375,39.998046875
CONIFER,-0.739652793962878,-121.362808227539|39.9609642028809,1647.27,meters,-121.362808227539,39.9609642028809
CONIFER,-0.174047613690252,-121.362579345703|39.9238891601562,1100.21,meters,-121.362579345703,39.9238891601562
CONIFER,-0.240495212067104,-121.362487792969|39.905345916748,695.29,meters,-121.362487792969,39.905345916748
CONIFER,0.0329889754641989,-121.341201782227|40.4246978759765,1592.84,meters,-121.341201782227,40.4246978759765
CONIFER,0.0452247513503423,-121.341094970703|40.4061431884766,1992.96,meters,-121.341094970703,40.4061431884766
CONIFER,0.164557491075534,-121.340881347656|40.3690452575684,1657.11,meters,-121.340881347656,40.3690452575684
CONIFER,-0.296092301961887,-121.340789794922|40.3504905700683,1542.42,meters,-121.340789794922,40.3504905700683
CONIFER,-0.191180964699224,-121.340682983398|40.3319358825683,1815.77,meters,-121.340682983398,40.3319358825683
CONIFER,-0.0722190636156842,-121.340576171875|40.3133811950684,1772.65,meters,-121.340576171875,40.3133811950684
CONIFER,-0.568017038650204,-121.340484619141|40.2948417663574,1704.06,meters,-121.340484619141,40.2948417663574
CONIFER,-0.551988820274934,-121.340362548828|40.2762908935547,1543.26,meters,-121.340362548828,40.2762908935547
CONIFER,-0.112519836348239,-121.34016418457|40.2391929626465,1657.81,meters,-121.34016418457,40.2391929626465
CONIFER,-0.104764470412786,-121.340057373047|40.2206497192383,1872.16,meters,-121.340057373047,40.2206497192383
CONIFER,-0.076469823610576,-121.339965820313|40.2021064758301,1931.26,meters,-121.339965820313,40.2021064758301
CONIFER,-0.881453164858982,-121.33984375|40.1835556030273,1572.76,meters,-121.33984375,40.1835556030273
CONIFER,-0.700389554750463,-121.339752197266|40.1650009155273,1756.21,meters,-121.339752197266,40.1650009155273
CONIFER,-0.738690818175274,-121.339645385742|40.1464614868164,1822.44,meters,-121.339645385742,40.1464614868164
CONIFER,-0.480257833387922,-121.339538574219|40.1279258728028,1824.12,meters,-121.339538574219,40.1279258728028
CONIFER,-0.778547421704747,-121.339447021484|40.1093788146973,1861.42,meters,-121.339447021484,40.1093788146973
CONIFER,-0.979692145389127,-121.339340209961|40.0908355712891,1829.2,meters,-121.339340209961,40.0908355712891
CONIFER,-0.43766390697113,-121.339233398438|40.0722885131836,1585.63,meters,-121.339233398438,40.0722885131836
CONIFER,-0.572289341750391,-121.339141845703|40.0537452697754,1971.91,meters,-121.339141845703,40.0537452697754
CONIFER,-0.51367385859148,-121.338928222656|40.0166664123535,1866.26,meters,-121.338928222656,40.0166664123535
CONIFER,-0.0518163618596178,-121.338714599609|39.9795951843262,1831.86,meters,-121.338714599609,39.9795951843262
CONIFER,-0.730001231635812,-121.338623046875|39.9610481262207,1669.96,meters,-121.338623046875,39.9610481262207
CONIFER,-0.217942666294088,-121.338409423828|39.9239692687989,1439.65,meters,-121.338409423828,39.9239692687989
CONIFER,-0.197629107607941,-121.338317871094|39.9054336547852,638.28,meters,-121.338317871094,39.9054336547852
CONIFER,-0.527720222198385,-121.33821105957|39.8868980407715,1437.33,meters,-121.33821105957,39.8868980407715
CONIFER,-0.356643224762018,-121.338104248047|39.8683624267578,1405.76,meters,-121.338104248047,39.8683624267578
CONIFER,-0.106103519507456,-121.316833496094|40.4247665405273,2073.95,meters,-121.316833496094,40.4247665405273
CONIFER,-0.379170148018461,-121.316741943359|40.4062194824219,1562.92,meters,-121.316741943359,40.4062194824219
CONIFER,-0.279819559181495,-121.316635131836|40.3876647949219,1560.15,meters,-121.316635131836,40.3876647949219
CONIFER,-0.0658525903568601,-121.316528320313|40.3691177368164,1553.03,meters,-121.316528320313,40.3691177368164
CONIFER,-0.413406098549488,-121.316345214844|40.3320159912109,1638.83,meters,-121.316345214844,40.3320159912109
CONIFER,-0.366337454589894,-121.316162109375|40.2949142456054,1811.33,meters,-121.316162109375,40.2949142456054
CONIFER,-0.264487951547008,-121.315963745117|40.2578201293946,1511.02,meters,-121.315963745117,40.2578201293946
CONIFER,-0.136831567508369,-121.315765380859|40.2207221984864,1599.78,meters,-121.315765380859,40.2207221984864
CONIFER,-0.107952109785405,-121.315673828125|40.2021789550782,1708.66,meters,-121.315673828125,40.2021789550782
CONIFER,-0.837420695981223,-121.315582275391|40.1836357116699,1563.99,meters,-121.315582275391,40.1836357116699
CONIFER,-0.40075685324593,-121.315490722656|40.1650848388672,1551.17,meters,-121.315490722656,40.1650848388672
CONIFER,-0.630297037283136,-121.315399169922|40.146541595459,1638.52,meters,-121.315399169922,40.146541595459
CONIFER,-0.39484101578112,-121.315292358398|40.1279945373535,1736.63,meters,-121.315292358398,40.1279945373535
CONIFER,-0.636788528521072,-121.315200805664|40.1094589233399,1768.32,meters,-121.315200805664,40.1094589233399
CONIFER,-0.847551180887377,-121.315093994141|40.0909042358398,1681.82,meters,-121.315093994141,40.0909042358398
CONIFER,-0.37305016541792,-121.315002441406|40.0723686218262,1847.35,meters,-121.315002441406,40.0723686218262
CONIFER,-0.581249775286779,-121.314910888672|40.0538215637207,1938.54,meters,-121.314910888672,40.0538215637207
CONIFER,-0.118954201736966,-121.314819335938|40.0352783203125,1503.27,meters,-121.314819335938,40.0352783203125
CONIFER,-0.343634153194102,-121.314636230469|39.9981994628906,1881.93,meters,-121.314636230469,39.9981994628906
CONIFER,-0.263853814816882,-121.314239501953|39.9240493774414,638.96,meters,-121.314239501953,39.9240493774414
CONIFER,-0.448631814158914,-121.314056396484|39.8869781494141,1536.99,meters,-121.314056396484,39.8869781494141
CONIFER,-0.320470723172887,-121.31396484375|39.8684272766113,1098.83,meters,-121.31396484375,39.8684272766113
CONIFER,-0.446912760215922,-121.313781738281|39.8313598632813,1617.74,meters,-121.313781738281,39.8313598632813
CONIFER,-0.47527856371889,-121.313674926758|39.8128356933593,1544.61,meters,-121.313674926758,39.8128356933593
CONIFER,-0.395698090867169,-121.292541503906|40.4433937072753,2152.99,meters,-121.292541503906,40.4433937072753
CONIFER,-0.187783803254442,-121.292449951172|40.42484664917,2147.19,meters,-121.292449951172,40.42484664917
CONIFER,-0.635800926329754,-121.292358398438|40.4062881469726,1910.23,meters,-121.292358398438,40.4062881469726
CONIFER,-0.37611007864811,-121.292282104492|40.3877334594726,1635.86,meters,-121.292282104492,40.3877334594726
CONIFER,-0.0454131493226383,-121.292190551758|40.3691825866699,1607.75,meters,-121.292190551758,40.3691825866699
CONIFER,-0.198899730204842,-121.292098999023|40.3506317138672,1538.91,meters,-121.292098999023,40.3506317138672
CONIFER,-0.203735397436686,-121.292022705078|40.3320846557617,1481.01,meters,-121.292022705078,40.3320846557617
CONIFER,-0.0189216012418918,-121.291931152344|40.3135414123535,1483.52,meters,-121.291931152344,40.3135414123535
CONIFER,-0.312676716018348,-121.291748046875|40.2764320373535,1737.05,meters,-121.291748046875,40.2764320373535
CONIFER,0.0270621428773461,-121.291656494141|40.2578887939454,1478.14,meters,-121.291656494141,40.2578887939454
CONIFER,-0.180649195415837,-121.291564941406|40.2393417358398,1477.47,meters,-121.291564941406,40.2393417358398
CONIFER,0.0128878937270509,-121.291473388672|40.2207984924316,1507.68,meters,-121.291473388672,40.2207984924316
CONIFER,-0.105013715338132,-121.291381835938|40.2022552490234,1538.77,meters,-121.291381835938,40.2022552490234
CONIFER,-0.441492255367289,-121.291305541992|40.1837005615235,1666.5,meters,-121.291305541992,40.1837005615235
CONIFER,-0.897885032556977,-121.291137695313|40.1466102600097,1444.73,meters,-121.291137695313,40.1466102600097
CONIFER,-0.313224331197324,-121.291046142578|40.1280708312988,1564.77,meters,-121.291046142578,40.1280708312988
CONIFER,-0.77040006615305,-121.290679931641|40.0539016723633,1736.9,meters,-121.290679931641,40.0539016723633
CONIFER,-0.354481035261872,-121.290588378906|40.0353546142578,1551.15,meters,-121.290588378906,40.0353546142578
CONIFER,-0.514425899374429,-121.290512084961|40.0168075561524,972.29,meters,-121.290512084961,40.0168075561524
CONIFER,-0.151286900886679,-121.290161132813|39.9426574707031,1292,meters,-121.290161132813,39.9426574707031
CONIFER,-0.0908433853211052,-121.289978027344|39.9055786132813,1235.55,meters,-121.289978027344,39.9055786132813
CONIFER,-0.449780502762436,-121.289901733398|39.8870391845703,1409.36,meters,-121.289901733398,39.8870391845703
CONIFER,-0.41934322401762,-121.28955078125|39.8128967285157,1584.06,meters,-121.28955078125,39.8128967285157
CONIFER,0.0484363577570129,-121.289459228516|39.7943649291992,1229.09,meters,-121.289459228516,39.7943649291992
CONIFER,0.0140171294415823,-121.268096923828|40.4249038696289,2064.73,meters,-121.268096923828,40.4249038696289
CONIFER,-0.766688674473684,-121.268005371094|40.4063529968262,1835.83,meters,-121.268005371094,40.4063529968262
CONIFER,-0.200750984137143,-121.267837524414|40.3692512512207,1592.73,meters,-121.267837524414,40.3692512512207
CONIFER,-0.354668928858555,-121.267761230469|40.350700378418,1553.35,meters,-121.267761230469,40.350700378418
CONIFER,-0.265132378641928,-121.267669677734|40.3321495056152,1461.14,meters,-121.267669677734,40.3321495056152
CONIFER,-0.257126659485785,-121.267517089844|40.295051574707,1421.42,meters,-121.267517089844,40.295051574707
CONIFER,-0.166402364949042,-121.267425537109|40.2765083312988,1428.69,meters,-121.267425537109,40.2765083312988
CONIFER,-0.264475840549476,-121.267272949219|40.239402770996,1450.35,meters,-121.267272949219,40.239402770996
CONIFER,-0.0480187503758542,-121.267181396484|40.2208633422852,1456.19,meters,-121.267181396484,40.2208633422852
CONIFER,-0.175793309973543,-121.267120361328|40.2023162841797,1458.11,meters,-121.267120361328,40.2023162841797
CONIFER,-0.156618770125639,-121.267028808594|40.1837615966798,1471.4,meters,-121.267028808594,40.1837615966798
CONIFER,-0.209664688296534,-121.266784667969|40.1281356811523,1345.61,meters,-121.266784667969,40.1281356811523
CONIFER,-1.17723982180914,-121.266708374023|40.1095886230469,1589.94,meters,-121.266708374023,40.1095886230469
CONIFER,-0.592456085149585,-121.266540527344|40.0725021362305,1346.54,meters,-121.266540527344,40.0725021362305
CONIFER,-0.723854457753857,-121.266220092773|39.9983367919922,845.74,meters,-121.266220092773,39.9983367919922
CONIFER,-0.507411690879115,-121.266052246094|39.9612617492676,921.94,meters,-121.266052246094,39.9612617492676
CONIFER,-0.136134573335204,-121.265899658203|39.9241828918457,1182.68,meters,-121.265899658203,39.9241828918457
CONIFER,-0.0578171688692042,-121.265823364258|39.9056434631348,1539.95,meters,-121.265823364258,39.9056434631348
CONIFER,-0.661652897059046,-121.265747070313|39.8871040344238,1414.68,meters,-121.265747070313,39.8871040344238
CONIFER,-0.387261944076125,-121.265655517578|39.8685646057129,1685.76,meters,-121.265655517578,39.8685646057129
CONIFER,-0.748475629000053,-121.265579223633|39.8500328063965,1621.15,meters,-121.265579223633,39.8500328063965
CONIFER,-0.374795428358333,-121.265502929688|39.8315010070801,1445.05,meters,-121.265502929688,39.8315010070801
CONIFER,-0.427170718464503,-121.265411376953|39.8129615783691,1356.88,meters,-121.265411376953,39.8129615783691
CONIFER,0.126494519519174,-121.265350341797|39.7944259643554,1480.03,meters,-121.265350341797,39.7944259643554
CONIFER,-0.675725116124312,-121.265258789063|39.7758979797363,1225.56,meters,-121.265258789063,39.7758979797363
CONIFER,-0.507920024983572,-121.265182495117|39.7573623657227,1091.4,meters,-121.265182495117,39.7573623657227
CONIFER,-0.742051854347417,-121.243637084961|40.4064178466797,1966.43,meters,-121.243637084961,40.4064178466797
CONIFER,-0.473596257844196,-121.243560791016|40.3878631591796,1725.36,meters,-121.243560791016,40.3878631591796
CONIFER,-0.273185739413568,-121.243499755859|40.369312286377,1573.73,meters,-121.243499755859,40.369312286377
CONIFER,-0.269261367150975,-121.243347167969|40.3322143554687,1432.63,meters,-121.243347167969,40.3322143554687
CONIFER,0.185001754089101,-121.243270874023|40.313663482666,1389.97,meters,-121.243270874023,40.313663482666
CONIFER,-0.446345571911678,-121.243194580078|40.2951126098633,1383.25,meters,-121.243194580078,40.2951126098633
CONIFER,-0.00675342851281354,-121.242904663086|40.2209167480469,1408.37,meters,-121.242904663086,40.2209167480469
CONIFER,-0.457798481961927,-121.242828369141|40.2023696899415,1395.28,meters,-121.242828369141,40.2023696899415
CONIFER,-0.188708435171532,-121.242752075195|40.1838188171387,1409.97,meters,-121.242752075195,40.1838188171387
CONIFER,-0.271765964530368,-121.24267578125|40.165283203125,1536.22,meters,-121.24267578125,40.165283203125
CONIFER,-0.181775885974553,-121.242523193359|40.1281929016114,1369.79,meters,-121.242523193359,40.1281929016114
CONIFER,-1.12317378382169,-121.242462158203|40.1096458435059,1387.8,meters,-121.242462158203,40.1096458435059
CONIFER,-0.986518299642498,-121.242385864258|40.0911026000977,1265.97,meters,-121.242385864258,40.0911026000977
CONIFER,-0.513957866630504,-121.242309570313|40.072566986084,1383.82,meters,-121.242309570313,40.072566986084
CONIFER,-0.29961854777,-121.242095947266|40.0169334411621,838.74,meters,-121.242095947266,40.0169334411621
CONIFER,-0.709425021547423,-121.24201965332|39.9984016418457,986.48,meters,-121.24201965332,39.9984016418457
CONIFER,-0.549691890780108,-121.241577148438|39.88716506958,1657.18,meters,-121.241577148438,39.88716506958
CONIFER,-0.519269669046111,-121.241516113281|39.8686256408691,1577.61,meters,-121.241516113281,39.8686256408691
CONIFER,-0.826582414610129,-121.241439819336|39.8500900268555,1754.09,meters,-121.241439819336,39.8500900268555
CONIFER,-0.246573930900955,-121.241363525391|39.831558227539,1554.66,meters,-121.241363525391,39.831558227539
CONIFER,-0.350692405386863,-121.241287231445|39.8130187988281,1533.93,meters,-121.241287231445,39.8130187988281
CONIFER,0.10300773893727,-121.2412109375|39.794490814209,1504.15,meters,-121.2412109375,39.794490814209
CONIFER,-0.73970521853903,-121.241149902344|39.7759513854981,1512.62,meters,-121.241149902344,39.7759513854981
CONIFER,-0.395621235636421,-121.241073608398|39.7574234008789,1293.67,meters,-121.241073608398,39.7574234008789
CONIFER,-0.494306511782751,-121.21940612793|40.4435768127441,2111.99,meters,-121.21940612793,40.4435768127441
CONIFER,-0.670734430825084,-121.219268798828|40.4064712524414,1948.62,meters,-121.219268798828,40.4064712524414
CONIFER,-0.234970724756148,-121.219146728516|40.3693656921387,1696.37,meters,-121.219146728516,40.3693656921387
CONIFER,-0.452104637873599,-121.219085693359|40.3508110046387,1373.23,meters,-121.219085693359,40.3508110046387
CONIFER,-0.305592576476952,-121.219009399414|40.3322639465332,1376.19,meters,-121.219009399414,40.3322639465332
CONIFER,-0.079013646024446,-121.218612670898|40.2209777832031,1378.7,meters,-121.218612670898,40.2209777832031
CONIFER,-0.320123471228458,-121.218475341797|40.1838798522949,1576.92,meters,-121.218475341797,40.1838798522949
CONIFER,-0.172156771478337,-121.218414306641|40.1653327941895,1559.23,meters,-121.218414306641,40.1653327941895
CONIFER,-1.43704124597977,-121.218353271484|40.1467933654785,1471.08,meters,-121.218353271484,40.1467933654785
CONIFER,-0.19673530240941,-121.218276977539|40.128246307373,1462.05,meters,-121.218276977539,40.128246307373
CONIFER,-0.73760623105411,-121.218215942383|40.1096992492675,1228.35,meters,-121.218215942383,40.1096992492675
CONIFER,-0.631740631339815,-121.218139648438|40.0911560058593,1109.77,meters,-121.218139648438,40.0911560058593
CONIFER,-0.507774432764149,-121.218078613281|40.0726089477539,1231.28,meters,-121.218078613281,40.0726089477539
CONIFER,-0.289052655554253,-121.217880249023|40.0169906616211,883.11,meters,-121.217880249023,40.0169906616211
CONIFER,-0.612097913404346,-121.217819213867|39.9984512329102,1333.28,meters,-121.217819213867,39.9984512329102
CONIFER,-0.192010740688679,-121.217742919922|39.9799118041993,1996.43,meters,-121.217742919922,39.9799118041993
CONIFER,-0.556114680009442,-121.217681884766|39.9613723754883,2076.51,meters,-121.217681884766,39.9613723754883
CONIFER,-0.699447102303258,-121.217559814453|39.9242935180664,1783.26,meters,-121.217559814453,39.9242935180664
CONIFER,-0.132626870461432,-121.217498779297|39.9057540893554,1663.24,meters,-121.217498779297,39.9057540893554
CONIFER,-0.556248878963092,-121.217422485352|39.8872184753418,1791.56,meters,-121.217422485352,39.8872184753418
CONIFER,-0.615941173398288,-121.217361450195|39.8686828613282,1641.04,meters,-121.217361450195,39.8686828613282
CONIFER,-0.180815437099322,-121.217224121094|39.8316116333008,1773.81,meters,-121.217224121094,39.8316116333008
CONIFER,-0.315264739153768,-121.217163085938|39.8130722045899,1642.08,meters,-121.217163085938,39.8130722045899
CONIFER,0.0837416614711273,-121.217102050781|39.7945442199707,1546.18,meters,-121.217102050781,39.7945442199707
CONIFER,-0.636363636363637,-121.217041015625|39.776008605957,1408.17,meters,-121.217041015625,39.776008605957
CONIFER,-0.270557893456506,-121.21696472168|39.7574729919434,1332.53,meters,-121.21696472168,39.7574729919434
CONIFER,-0.637477933599247,-121.195037841797|40.4436225891114,1976.65,meters,-121.195037841797,40.4436225891114
CONIFER,-0.139123664655419,-121.194976806641|40.4250679016114,1935.87,meters,-121.194976806641,40.4250679016114
